"blog-coments-header","Comments",NULL,"blog"
"invest-social-header","With collective benefits, we all move forward",NULL,"invest"
"invest-tpv-error_fatal","There has been a fatal error when checking out. The incidence has been notified, sorry for the inconvenience.",NULL,"bluead"
"leave-email-sended","We have sent you an email to confirm the closure of your account. If you don't find it right away, look in your junk or spam folder.",NULL,"register"
"leave-process-completed","The account was closed correctly.",NULL,"register"
"leave-process-fail","We were not able to close the account. Please contact us at SiteMail",NULL,"register"
"leave-request-fail","We didn't find any account with that email in our database.",NULL,"register"
"leave-token-incorrect","The code for completing the closure of the account is not valid.",NULL,"register"
"login-access-button","Enter",NULL,"login"
"login-access-header","Registered user",NULL,"login"
"login-access-password-field","Password",NULL,"login"
"login-access-username-field","User name",NULL,"login"
"login-banner-header","    Get access to the <br /><span class=""greenblue"">100% open</span> community","1","banners"
"login-fail","Error",NULL,"login"
"login-leave-button","Close the account",NULL,"login"
"login-leave-header","Close the account",NULL,"login"
"login-leave-message","Leave a message",NULL,"login"
"login-oneclick-header","Log in with a single click",NULL,"login"
"login-recover-button","Recover",NULL,"login"
"login-recover-email-field","Account email",NULL,"login"
"login-recover-header","Recover password",NULL,"login"
"login-recover-link","Recover password",NULL,"login"
"login-recover-username-field","User name",NULL,"login"
"login-register-button","Register",NULL,"login"
"login-register-conditions","I accept the platforms terms of service, and give my permission for the treatment of my personal data. To that end, those responsible for the site have established a <a href=""/legal/privacy"" target=""_blank"">privacy policy</a> that states how the data will be submitted through the current form, as well as the rights that belong to the person who submits said data.","1","general"
"login-register-confirm-field","Confirm email address",NULL,"login"
"login-register-confirm_password-field","Confirm password",NULL,"login"
"login-register-email-field","Email address",NULL,"login"
"login-register-header","New user",NULL,"login"
"login-register-password-field","Password",NULL,"login"
"login-register-password-minlength","At least 6 characters",NULL,"login"
"login-register-userid-field","User name",NULL,"login"
"login-register-username-field","Screen name",NULL,"login"
"login-signin-facebook","Log in with Facebook",NULL,"login"
"login-signin-google","Log in with Google",NULL,"login"
"login-signin-linkedin","Log in with LinkedIn",NULL,"login"
"login-signin-myopenid","Log in with myOpenID",NULL,"login"
"login-signin-openid","Other Open ID server",NULL,"login"
"login-signin-openid-go","Go",NULL,"login"
"login-signin-twitter","Log in with Twitter",NULL,"login"
"login-signin-view-more","More login options",NULL,"login"
"login-signin-yahoo","Log in with Yahoo",NULL,"login"
"mailer-baja","If you don't want to receive more updates, you can unsubscribe your email address with <a href=""%s"">link</a>","1","mailer"
"mailer-disclaimer","WinnersFund is a digital platform for collective financing, collaboration and distribution of rewards for the development of social, cultural, educational and technical projects that contribute to the common good and are open source and free knowledge.",NULL,"mailer"
"mailer-sinoves","If you can't see this message use this <a href=""%s"">link</a>","1","mailer"
"main-banner-header","    <h2 class=""message"">The social network for <span class=""greenblue"">co-financing and collaborating with </span><br /> creative projects that further the common good<br /> Maintained by <span class=""green blue"">Association of Crowdfunding</span> under <span class=""greenblue"">AGPL3</span> license<a href=""#"" class=""button banner-button"">Learn more</a>","1","banners"
"mandatory-cost-field-amount","You must assign an amount to the expenses",NULL,"costs"
"mandatory-cost-field-description","You must add a description for the expenses",NULL,"costs"
"mandatory-cost-field-name","You must label the expenses",NULL,"costs"
"mandatory-cost-field-task_dates","You must specify the approximate dates for the task",NULL,"costs"
"mandatory-cost-field-type","You have to select the type of cost",NULL,"general"
"mandatory-individual_reward-field-amount","You have to specify the amount that qualifies for the reward",NULL,"general"
"mandatory-individual_reward-field-description","You must add a description",NULL,"rewards"
"mandatory-individual_reward-field-icon","You must choose the type of reward",NULL,"rewards"
"mandatory-individual_reward-field-name","You must enter a reward",NULL,"rewards"
"mandatory-project-costs","These should be broken down into at least two groups.",NULL,"general"
"mandatory-project-field-about","You have to explain the project's basic characteristics",NULL,"overview"
"mandatory-project-field-address","The project leaders' address is required",NULL,"personal"
"mandatory-project-field-category","You must choose at least one category for the project",NULL,"overview"
"mandatory-project-field-contract_birthdate","You must enter the project leader's date of birth",NULL,"personal"
"mandatory-project-field-contract_email","You must enter the project leader's email",NULL,"personal"
"mandatory-project-field-contract_name","You must enter the name of the project leader",NULL,"personal"
"mandatory-project-field-contract_nif","You must enter the ID number for the project leader",NULL,"personal"
"mandatory-project-field-country","You must enter a country for the project leader",NULL,"personal"
"mandatory-project-field-description","You have to enter a summary for the project",NULL,"overview"
"mandatory-project-field-entity_cif","You must enter the organization's Business Number (VAT)",NULL,"personal"
"mandatory-project-field-entity_name","You must enter the name of the organization",NULL,"personal"
"mandatory-project-field-entity_office","You must enter the position that you have in the organization that you represent",NULL,"personal"
"mandatory-project-field-goal","You have to explain your goals in the project description",NULL,"overview"
"mandatory-project-field-image","You have to link at least one image to your project",NULL,"overview"
"mandatory-project-field-lang","You have to indicate a language for the project",NULL,"overview"
"mandatory-project-field-location","You have to enter the potential reach for your project",NULL,"overview"
"mandatory-project-field-media","We recommend uploading a video to facilitate the evaluation of your project by the WinnersFund team.",NULL,"overview"
"mandatory-project-field-motivation","You have to explain your motivation in the project description",NULL,"overview"
"mandatory-project-field-name","You have to enter a name for the project",NULL,"overview"
"mandatory-project-field-phone","You must enter a phone number for the project leader",NULL,"personal"
"mandatory-project-field-related","In the project description, you must describe your project-related experience and the team that you're planning on working with.",NULL,"overview"
"mandatory-project-field-residence","You must enter the project leader's place of residence",NULL,"personal"
"mandatory-project-field-resource","You must specify whether or not you have other resources to draw from",NULL,"costs"
"mandatory-project-field-zipcode","A postal code for the project leader is required",NULL,"personal"
"mandatory-project-resource","You must specify whether or not you have other resources to draw from",NULL,"costs"
"mandatory-project-total-costs","You must specify an expense",NULL,"costs"
"mandatory-register-field-email","You have to enter an email address",NULL,"general"
"mandatory-social_reward-field-description","You must enter a description for the benefit",NULL,"rewards"
"mandatory-social_reward-field-icon","You must choose the type of benefit",NULL,"rewards"
"mandatory-social_reward-field-name","You must specify the benefit",NULL,"rewards"
"mandatory-support-field-description","A description is required.",NULL,"supports"
"newsletter-block","Don't want any more news from WinnersFund?<br />You can block the next newsletters in het menu 'My Profile > Preferences' or <a href=""/dashboard/profile/preferences"">preferences panel</a>.",NULL,"mailer"
"node-side-sumcalls-budget","Total ( all campaigns )",NULL,"node_public"
"node-side-sumcalls-calls","Open",NULL,"node_public"
"node-side-sumcalls-campaigns","Active",NULL,"node_public"
"node-side-sumcalls-header","Cloud<br />fund",NULL,"node_public"
"node-side-sumcalls-rest","Remain to distribute",NULL,"node_public"
"node-side-summary-active","Active",NULL,"node_public"
"oauth-confirm-user","Connect with existing user",NULL,"login"
"oauth-facebook-access-denied","Facebook access denied",NULL,"login"
"oauth-goteo-openid-sync-password","You're trying to connect an existing WinnersFund account with an external provider. That will allow you to access WinnersFund with a single click.<br>This time you must provide your WinnersFund account password in order to confirm your identity.","1","login"
"oauth-goteo-user-not-exists","That user does not exist in WinnersFund",NULL,"login"
"oauth-goteo-user-password-exists","That user already exists in WinnersFund",NULL,"login"
"oauth-import-about","About you",NULL,"login"
"oauth-import-facebook","Link to your Facebook account",NULL,"login"
"oauth-import-location","Place of residence",NULL,"login"
"oauth-import-name","Name",NULL,"login"
"oauth-import-twitter","Link to your Twitter account",NULL,"login"
"oauth-import-website","Your websites",NULL,"login"
"oauth-linkedin-access-denied","Linkedin access denied",NULL,"login"
"oauth-login-imported-data","This data is also being imported, you can change it once authenticated:",NULL,"login"
"oauth-login-welcome-from","Welcome to WinnersFund. Please check your username and email to finish the process. In case we could not import the email address (or if you change it for another) an email will be sent with an activation link for validation.",NULL,"login"
"oauth-openid-access-denied","Open ID access denied",NULL,"login"
"oauth-openid-email-required","Open ID provider wants your email address before you can continue!",NULL,"login"
"oauth-openid-not-logged","User disconnected from Open ID",NULL,"login"
"oauth-token-request-error","There has been an error when getting data from provider",NULL,"login"
"oauth-twitter-access-denied","Twitter access denied",NULL,"login"
"oauth-unknown-provider","Session can't be started with this provider",NULL,"login"
"open-banner-header","<div class=""modpo-open"">OPEN</div><div class=""modpo-percent"">100&#37; OPEN</div><div class=""modpo-whyopen"">%s</div>","1","banners"
"overview-field-about","Main features",NULL,"general"
"overview-field-categories","Categories",NULL,"overview"
"overview-field-currently","Current status",NULL,"overview"
"overview-field-description","Brief description",NULL,"overview"
"overview-field-goal","Goals of the crowdfunding campaign",NULL,"overview"
"overview-field-image_gallery","Current images",NULL,"overview"
"overview-field-image_upload","Upload an image",NULL,"overview"
"overview-field-keywords","Key words for the project",NULL,"overview"
"overview-field-lang","Original language",NULL,"overview"
"overview-field-media","Video introduction",NULL,"overview"
"overview-field-media_preview","Preview",NULL,"overview"
"overview-field-motivation","Why this is important",NULL,"general"
"overview-field-name","Project title",NULL,"overview"
"overview-field-options-currently_avanzado","Advanced",NULL,"overview"
"overview-field-options-currently_finalizado","Finished",NULL,"overview"
"overview-field-options-currently_inicial","Starting",NULL,"overview"
"overview-field-options-currently_medio","Midway",NULL,"overview"
"overview-field-options-scope_local","Local",NULL,"overview"
"overview-field-options-scope_nacional","National",NULL,"overview"
"overview-field-options-scope_regional","Regional",NULL,"overview"
"overview-field-project_location","Location",NULL,"overview"
"overview-field-related","Team and experience",NULL,"overview"
"overview-field-scope","Project reach",NULL,"overview"
"overview-field-subtitle","Summary",NULL,"overview"
"overview-field-usubs","Publish with Universal Subtitles",NULL,"overview"
"overview-field-video","Additional video about motivation",NULL,"overview"
"overview-fields-images-title","Images from the project",NULL,"overview"
"overview-main-header","Project description",NULL,"overview"
"personal-field-address","Address",NULL,"personal"
"personal-field-contract_birthdate","Date of birth",NULL,"personal"
"personal-field-contract_data","Information about the project leader",NULL,"personal"
"personal-field-contract_email","Email linked to the project",NULL,"personal"
"personal-field-contract_entity","Project promoter",NULL,"personal"
"personal-field-contract_entity-entity","Legal entity (associations, foundations, businesses, etc.)",NULL,"personal"
"personal-field-contract_entity-person","Person",NULL,"personal"
"personal-field-contract_name","First and last names",NULL,"personal"
"personal-field-contract_nif","NIF / NIE / VAT number",NULL,"personal"
"personal-field-country","Country",NULL,"personal"
"personal-field-entity_cif","Organization's Business ID Number (CIF)",NULL,"personal"
"personal-field-entity_name","Official name of the organization",NULL,"personal"
"personal-field-entity_office","Position in the organization",NULL,"personal"
"personal-field-main_address","Legal address",NULL,"personal"
"personal-field-phone","Telephone",NULL,"personal"
"personal-field-post_address","Postal address",NULL,"personal"
"personal-field-post_address-different","Different",NULL,"personal"
"personal-field-post_address-same","Same",NULL,"personal"
"personal-field-zipcode","Postal code",NULL,"personal"
"personal-main-header","Information about the project leader",NULL,"personal"
"preview-main-header","Information preview",NULL,"preview"
"preview-send-comment","Additional notities voor de beheerder",NULL,"preview"
"profile-about-header","About me",NULL,"general"
"profile-field-about","Tell us something about yourself",NULL,"profile"
"profile-field-avatar_current","Your current image",NULL,"profile"
"profile-field-avatar_upload","Upload an image",NULL,"profile"
"profile-field-contribution","What can you offer?",NULL,"profile"
"profile-field-interests","What kind of project motivates you most?",NULL,"profile"
"profile-field-keywords","Topics that interest you",NULL,"profile"
"profile-field-location","Place of residence",NULL,"profile"
"profile-field-name","User name",NULL,"profile"
"profile-field-url","URL",NULL,"profile"
"profile-field-websites","My web pages",NULL,"profile"
"profile-fields-image-title","Profile image",NULL,"profile"
"profile-fields-social-title","Social profiles",NULL,"profile"
"profile-interests-header","I am interested in projects that are...",NULL,"public_profile"
"profile-invest_on-header","Projects that I support",NULL,"public_profile"
"profile-invest_on-title","Co-finances",NULL,"public_profile"
"profile-keywords-header","My key words",NULL,"public_profile"
"profile-last_worth-title","Date",NULL,"public_profile"
"profile-location-header","My location",NULL,"public_profile"
"profile-main-header","Profile data",NULL,"profile"
"profile-my_investors-header","My co-financiers",NULL,"public_profile"
"profile-my_worth-header","My flow",NULL,"public_profile"
"profile-name-header","Profile of",NULL,"public_profile"
"profile-patron-header","Profile of <span class=""red"">%s project</span>","1","public_profile"
"profile-sharing_interests-header","Sharing interests",NULL,"public_profile"
"profile-social-header","Social",NULL,"public_profile"
"profile-interests-header","I am interested in projects that are...",NULL,"public_profile"
"profile-invest_on-header","Projects that I support",NULL,"public_profile"
"profile-invest_on-title","Co-finances",NULL,"public_profile"
"profile-keywords-header","My key words",NULL,"public_profile"
"profile-last_worth-title","Date",NULL,"public_profile"
"profile-location-header","My location",NULL,"public_profile"
"profile-main-header","Profile data",NULL,"profile"
"profile-my_investors-header","My co-financiers",NULL,"public_profile"
"profile-my_projects-header","My projects",NULL,"public_profile"
"profile-my_worth-header","My flow on Goteo",NULL,"public_profile"
"profile-name-header","Profile of",NULL,"public_profile"
"profile-patron-header","Recomends <span class=""red"">%s projects</span>","1","public_profile"
"profile-sharing_interests-header","Sharing interests",NULL,"public_profile"
"profile-social-header","Social",NULL,"public_profile"
"profile-webs-header","My websites",NULL,"public_profile"
"profile-widget-button","Show profile",NULL,"public_profile"
"profile-widget-user-header","User",NULL,"public_profile"
"profile-worth-title","Contributed here:",NULL,"public_profile"
"profile-worthcracy-title","Position",NULL,"public_profile"
"project-collaborations-supertitle","Non-economic needs",NULL,"project"
"project-collaborations-title","Looking for",NULL,"project"
"project-form-header","Form",NULL,"form"
"project-invest-closed","The project page has expired",NULL,"bluead"
"project-invest-continue","Choose a method of payment:",NULL,"invest"
"project-invest-fail","Something went wrong, please try again.",NULL,"invest"
"project-invest-guest","Awesome!",NULL,"invest"
"project-invest-ok","Your contribution to co-finance this project has been processed :)",NULL,"invest"
"project-invest-start","You're one step away from becoming a backer of this project...",NULL,"invest"
"project-invest-thanks_mail-fail","There has been an error when sending the gratitude message",NULL,"bluead"
"project-invest-thanks_mail-success","Gratitude message correctly sent",NULL,"bluead"
"project-invest-total","Total contributions",NULL,"general"
"project-menu-home","Project",NULL,"project"
"project-menu-messages","Crowdsourcing",NULL,"project"
"project-menu-needs","Needs",NULL,"project"
"project-menu-supporters","Co-financiers",NULL,"project"
"project-menu-updates","News",NULL,"project"
"project-messages-answer_it","Respond",NULL,"project"
"project-messages-closed","It's not possible to send messages to the project yet",NULL,"project"
"project-messages-send_direct-header","Send a message to this project's promoter",NULL,"project"
"project-messages-send_message-button","Send",NULL,"project"
"project-messages-send_message-header","Write your message",NULL,"project"
"project-messages-send_message-your_answer","Write your answer here",NULL,"general"
"project-messages-send_message_support-your_answer","Write here your collaboration message for %s",NULL,"general"
"project-review-confirm_mail-fail","There has been an error when sending the confirmation message",NULL,"bluead"
"project-review-confirm_mail-success","Reviewing confirmation message correctly sent",NULL,"bluead"
"project-review-request_mail-fail","There has been an error when sending the reviewing invitation",NULL,"bluead"
"project-review-request_mail-success","Reviewing invitation message correctly sent",NULL,"bluead"
"project-rewards-header","Benefits",NULL,"project"
"project-rewards-individual_reward-limited","Limited reward",NULL,"project"
"project-rewards-individual_reward-title","Individual rewards",NULL,"project"
"project-rewards-individual_reward-units_left"," <span class=""left"">%s</span> units left","1","project"
"project-rewards-social_reward-title","Collective benefits",NULL,"project"
"project-rewards-supertitle","What is offered in exchange",NULL,"project"
"project-share-header","Share this project",NULL,"project"
"project-share-pre_header","Let your network know that",NULL,"project"
"project-side-investors-header","Already contributed",NULL,"project"
"project-spread-embed_code","Embedding Code",NULL,"project"
"project-spread-header","Spread the word",NULL,"project"
"project-spread-pre_widget","Spread the word",NULL,"project"
"project-spread-social","I co-finance the project %s",NULL,"project"
"project-spread-widget","Project widget",NULL,"project"
"project-spread-widget_legend","Copy and paste the code in your website or blog to help spread the word about this project",NULL,"project"
"project-spread-widget_title","publish the project widget",NULL,"project"
"project-support-supertitle","Economic needs",NULL,"project"
"project-view-categories-title","Categories",NULL,"project"
"project-view-metter-days","Remaining",NULL,"project"
"project-view-metter-day_closed","Filed on",NULL,"project"
"project-view-metter-day_success","Finished",NULL,"project"
"project-view-metter-got","Received",NULL,"project"
"project-view-metter-investment","Co-financing",NULL,"project"
"project-view-metter-investors","Co-financiers",NULL,"project"
"project-view-metter-minimum","Minimum",NULL,"project"
"project-view-metter-optimum","Optimum",NULL,"project"
"recover-email-sended","We have sent you an email with instructions for recovering your password. If you don't get it right away, be sure to check your junk or spam folders.",NULL,"register"
"recover-request-fail","We could not recover the password from any account with that data",NULL,"register"
"recover-token-incorrect","The code for recovering your password is not valid",NULL,"register"
"register-confirm_mail-fail","There has been an error when sending the account activation email. Please contact us at %s",NULL,"bluead"
"register-confirm_mail-success","Account activation message sent. If it you don't find it on your Inbox, check your /Spam folder.",NULL,"bluead"
"regular-admin_board","Admin panel",NULL,"general"
"regular-allsome","all/some of",NULL,"general"
"regular-anonymous","Anonymous",NULL,"general"
"regular-ask","Ask",NULL,"general"
"regular-banner-metter","Obtained-of-lasting",NULL,"banner"
"regular-by","By:",NULL,"general"
"regular-call-assigned","Project selected",NULL,"call_dash"
"regular-call-assign_this","Collaborate",NULL,"call_dash"
"regular-call-assign_this","Select",NULL,"call_dash"
"regular-collaborate","Collaborate",NULL,"general"
"regular-create","Create a project",NULL,"general"
"regular-days","days",NULL,"general"
"regular-delete","Erase",NULL,"general"
"regular-discover","Discover projects",NULL,"general"
"regular-edit","Edit",NULL,"general"
"regular-facebook","Facebook",NULL,"general"
"regular-facebook-url","http://www.facebook.com/",NULL,"url"
"regular-fail_mark","Closed",NULL,"widget"
"regular-faq","Frequently asked questions",NULL,"general"
"regular-first","First",NULL,"general"
"regular-footer-contact","Contact",NULL,"footer"
"regular-footer-legal","Legal terms",NULL,"footer"
"regular-footer-privacy","Privacy policy",NULL,"footer"
"regular-footer-terms","Terms of service",NULL,"footer"
"regular-getit","Get it",NULL,"general"
"regular-google","Google+",NULL,"general"
"regular-google-url","https://plus.google.com/",NULL,"url"
"regular-gotit_mark","Funded!",NULL,"widget"
"regular-go_up","Upload",NULL,"general"
"regular-header-about","About WinnersFund",NULL,"general"
"regular-header-blog","Blog",NULL,"general"
"regular-header-faq","FAQ",NULL,"general"
"regular-header-glossary","Glossary of terms used in WinnersFund",NULL,"general"
"regular-hello","Hello",NULL,"general"
"regular-home","Start",NULL,"general"
"regular-identica","Identi.ca",NULL,"general"
"regular-identica-url","http://identi.ca/",NULL,"url"
"regular-im","I am",NULL,"general"
"regular-invest","Contribute",NULL,"general"
"regular-investing","Contributing",NULL,"general"
"regular-invest_it","Co-finance this project",NULL,"general"
"regular-keepiton_mark","Now 4 the optimum",NULL,"widget"
"regular-last","Last",NULL,"general"
"regular-license","License",NULL,"general"
"regular-linkedin","LinkedIn",NULL,"general"
"regular-linkedin-url","http://es.linkedin.com/in/",NULL,"url"
"regular-login","Log in",NULL,"general"
"regular-logout","Log out",NULL,"general"
"regular-looks_for","looking for:",NULL,"general"
"regular-main-header","WinnersFund.org",NULL,"general"
"regular-mandatory","Required field!",NULL,"general"
"regular-media_legend","Key",NULL,"general"
"regular-menu","Menu",NULL,"general"
"regular-message_fail","There was an error sending the message",NULL,"general"
"regular-message_success","Message sent correctly",NULL,"general"
"regular-months","months",NULL,"general"
"regular-more_info","Plus d'info",NULL,"general"
"regular-news","News",NULL,"general"
"regular-new_project","New project",NULL,"project"
"regular-no","No",NULL,"general"
"regular-onrun_mark","In progress!",NULL,"widget"
"regular-preview","Preview",NULL,"general"
"regular-projects","projects",NULL,"general"
"regular-published_no","Draft",NULL,"general"
"regular-published_yes","Published",NULL,"general"
"regular-read_more","Read more",NULL,"general"
"regular-recomended_by","Project recommended by:",NULL,"general"
"regular-review_board","Review panel",NULL,"general"
"regular-round","Round",NULL,"general"
"regular-save","Save",NULL,"general"
"regular-search","Search",NULL,"general"
"regular-see_all","See all",NULL,"general"
"regular-see_blog","Blog",NULL,"general"
"regular-see_details","See details",NULL,"general"
"regular-see_more","See more",NULL,"general"
"regular-send_message","Send message",NULL,"general"
"regular-share-facebook","WinnersFund on Facebook",NULL,"general"
"regular-share-rss","RSS/Blog",NULL,"general"
"regular-share-twitter","Follow us on Twitter",NULL,"general"
"regular-share_this","Share on:",NULL,"general"
"regular-sorry","We are sorry",NULL,"general"
"regular-success_mark","Accomplished!",NULL,"widget"
"regular-thanks","Thank you",NULL,"general"
"regular-total","Total",NULL,"general"
"regular-translate_board","Translation panel",NULL,"general"
"regular-twitter","Twitter",NULL,"general"
"regular-twitter-url","http://twitter.com/#!/",NULL,"url"
"regular-view_project","See project",NULL,"general"
"regular-web","Site",NULL,"general"
"regular-weeks","weeks",NULL,"general"
"regular-yes","Yes",NULL,"general"
"review-ajax-alert","Evaluation / feedback fields will be automatically updated when changed",NULL,"bluead"
"review-closed-alert","You marked the review as finished, no more changes can be done.",NULL,"bluead"
"rewards-field-individual_reward-amount","Amount financed",NULL,"rewards"
"rewards-field-individual_reward-description","Description",NULL,"rewards"
"rewards-field-individual_reward-other","Specify the type of reward",NULL,"rewards"
"rewards-field-individual_reward-reward","Reward",NULL,"rewards"
"rewards-field-individual_reward-type","Type of reward",NULL,"rewards"
"rewards-field-individual_reward-units","Units",NULL,"rewards"
"rewards-field-social_reward-description","Description",NULL,"rewards"
"rewards-field-social_reward-license","Licensing options",NULL,"rewards"
"rewards-field-social_reward-other","Specify the type of benefit",NULL,"rewards"
"rewards-field-social_reward-reward","Benefits",NULL,"rewards"
"rewards-field-social_reward-type","Type of benefit",NULL,"rewards"
"rewards-fields-individual_reward-title","Individual rewards",NULL,"rewards"
"rewards-fields-social_reward-title","Collective benefits",NULL,"rewards"
"rewards-main-header","Benefits and rewards",NULL,"rewards"
"social-account-linkedin","WinnersFund page at Linkedin",NULL,"social"
"spread-facebook","Share on Facebook",NULL,"invest"
"spread-twitter","Share on Twitter",NULL,"invest"
"step-1","Profile",NULL,"profile"
"step-2","Promoter",NULL,"personal"
"step-3","Description",NULL,"overview"
"step-4","Expenses",NULL,"costs"
"step-5","Benefits",NULL,"rewards"
"step-6","Collaborations",NULL,"supports"
"step-7","Preview",NULL,"preview"
"step-costs","Step 4: Project/Expenses",NULL,"costs"
"step-overview","Step 3: Project description",NULL,"overview"
"step-preview","Project / Preview",NULL,"preview"
"step-rewards","Step 5: Project / Benefits",NULL,"rewards"
"step-supports","Step 6: Project / Collaborations",NULL,"supports"
"step-userPersonal","Step 2: Personal information",NULL,"personal"
"step-userProfile","Step 1: User / Profile",NULL,"profile"
"supports-field-description","Description",NULL,"supports"
"supports-field-support","Summary",NULL,"supports"
"supports-field-type","Type of help",NULL,"supports"
"supports-fields-support-title","Collaborations",NULL,"supports"
"supports-main-header","Request for collaborations",NULL,"supports"
"tooltip-call-amount","tooltip-call-amount",NULL,"call_form"
"tooltip-dashboard-user-access_data","This is your current log in data. The only thing you cannot change is your username.",NULL,"general"
"tooltip-dashboard-user-change_email","Change the email address at which you receive messages from WinnersFund.",NULL,"general"
"tooltip-dashboard-user-change_password","Change your password that you use to log in to WinnersFund.",NULL,"general"
"tooltip-dashboard-user-confirm_email","Confirm the new email address where you wish to receive messages from WinnersFund.",NULL,"general"
"tooltip-dashboard-user-confirm_password","Confirm the new password with which you want to log in to WinnersFund.",NULL,"general"
"tooltip-dashboard-user-new_email","Specify the new email address at which you wish to receive messages from WinnersFund.",NULL,"general"
"tooltip-dashboard-user-new_password","Write the new password that you want to use to log in to WinnersFund",NULL,"general"
"tooltip-dashboard-user-user_password","Write the current password that you use to log in to WinnersFund",NULL,"general"
"tooltip-project-about","Briefly describe the project in conceptual, technical, or practical terms. For example, by detailing how it works or what it is made up of. Think about what it will be like when it's done, and what people will be able to do with it.",NULL,"overview"
"tooltip-project-category","Choose as many categories as you deem necessary in order to describe the project, based on everything you've written above. Your choices will help us get your project out to interested WinnersFund users.",NULL,"overview"
"tooltip-project-comment","Do you have any doubts or comments for the WinnersFund administrator? This is the place to mention some part of what you have written that you're not sure about, to suggest improvements, etc.",NULL,"preview"
"tooltip-project-contract_birthdate","Enter your date of birth. It will never be published, but rather only used for statistical purposes.",NULL,"personal"
"tooltip-project-contract_data","Whether it's a person or legal entity, someone has to be named as the project promoter, as well as the liaison with the WinnersFund team. It doesn't have to be the same as the user profile from the previous field.",NULL,"personal"
"tooltip-project-contract_email","Main email address associated with the project. You will receive all the notifications and messages from the WinnersFund team relating to your project proposal at this address.",NULL,"personal"
"tooltip-project-contract_entity","Choose “Person” if you are the project promoter and are representing yourself. If the promoter is a group you have to choose the second option, “Legal Entity”, in which case, you'll also have to enter a CIF.",NULL,"personal"
"tooltip-project-contract_name","Please use your real first name and surname. Note that you will be listed as the project leader.",NULL,"personal"
"tooltip-project-contract_nif","Your NIF, NIE or VAT number with digits and the letter",NULL,"personal"
"tooltip-project-cost-amount","Specify the amount in euros for each expense. Don't use points or commas to mark the thousands, OK?",NULL,"costs"
"tooltip-project-cost-cost","Enter the most descriptive title possible for this expense",NULL,"costs"
"tooltip-project-cost-dates","Give a time frame for when the task will be completed or the expense will be covered. Plan it by starting at least two months from today, since you have to take into account the time needed for revising the proposal, publicizing it if it is chosen, and the 40 days from the first financing. Don't include pieces that were developed previously even though these are good to explain in your project's description. We only want things on the schedule that still need to be done and for which you're requesting co-financing.",NULL,"costs"
"tooltip-project-cost-description","Briefly explain what this expense consists of.",NULL,"costs"
