"blog-coments-header","es","Comments"
"regular-no","es","No"
"regular-onrun_mark","es","In progress!"
"regular-preview","es","Preview"
"regular-projects","es","projects"
"regular-published_no","es","Draft"
"regular-published_yes","es","Published"
"regular-read_more","es","Read more"
"regular-recomended_by","es","Project recommended by:"
"regular-review_board","es","Review panel"
"regular-round","es","Round"
"regular-save","es","Save"
"regular-search","es","Search"
"regular-see_all","es","See all"
"regular-see_blog","es","Blog"
"regular-see_details","es","See details"
"regular-see_more","es","See more"
"regular-send_message","es","Send message"
"regular-share-facebook","es","SiteName on Facebook"
"regular-share-rss","es","RSS/Blog"
"regular-share-twitter","es","Follow us on Twitter"
"regular-share_this","es","Share on:"
"regular-sorry","es","We are sorry"
"regular-success_mark","es","Accomplished!"
"regular-thanks","es","Thank you"
"regular-total","es","Total"
"regular-translate_board","es","Translation panel"
"regular-twitter","es","Twitter"
"regular-twitter-url","es","http://twitter.com/#!/"
"regular-view_project","es","See project"
"regular-web","es","Site"
"regular-weeks","es","weeks"
"regular-yes","es","Yes"
"review-ajax-alert","es","Evaluation / feedback fields will be automatically updated when changed"
"review-closed-alert","es","You marked the review as finished, no more changes can be done."
"rewards-field-individual_reward-amount","es","Amount financed"
"rewards-field-individual_reward-description","es","Description"
"rewards-field-individual_reward-other","es","Specify the type of reward"
"rewards-field-individual_reward-reward","es","Reward"
"rewards-field-individual_reward-type","es","Type of reward"
"rewards-field-individual_reward-units","es","Units"
"rewards-field-social_reward-description","es","Description"
"rewards-field-social_reward-license","es","Licensing options"
"rewards-field-social_reward-other","es","Specify the type of benefit"
"rewards-field-social_reward-reward","es","Benefits"
"rewards-field-social_reward-type","es","Type of benefit"
"rewards-fields-individual_reward-title","es","Individual rewards"
"rewards-fields-social_reward-title","es","Collective benefits"
"rewards-main-header","es","Benefits and rewards"
"social-account-linkedin","es","SiteName page at Linkedin"
"spread-facebook","es","Share on Facebook"
"spread-twitter","es","Share on Twitter"
"step-1","es","Profile"
"step-2","es","Promoter"
"step-3","es","Description"
"step-4","es","Expenses"
"step-5","es","Benefits"
"step-6","es","Collaborations"
"step-7","es","Preview"
"step-costs","es","Step 4: Project/Expenses"
"step-overview","es","Step 3: Project description"
"step-preview","es","Project / Preview"
"step-rewards","es","Step 5: Project / Benefits"
"step-supports","es","Step 6: Project / Collaborations"
"step-userPersonal","es","Step 2: Personal information"
"step-userProfile","es","Step 1: User / Profile"
"supports-field-description","es","Description"
"supports-field-support","es","Summary"
"supports-field-type","es","Type of help"
"supports-fields-support-title","es","Collaborations"
"supports-main-header","es","Request for collaborations"
"tooltip-call-amount","es","tooltip-call-amount"
"tooltip-dashboard-user-access_data","es","This is your current log in data. The only thing you cannot change is your username."
"tooltip-dashboard-user-change_email","es","Change the email address at which you receive messages from SiteName."
"tooltip-dashboard-user-change_password","es","Change your password that you use to log in to SiteName."
"tooltip-dashboard-user-confirm_email","es","Confirm the new email address where you wish to receive messages from SiteName."
"tooltip-dashboard-user-confirm_password","es","Confirm the new password with which you want to log in to SiteName."
"tooltip-dashboard-user-new_email","es","Specify the new email address at which you wish to receive messages from SiteName."
"tooltip-dashboard-user-new_password","es","Write the new password that you want to use to log in to SiteName"
"tooltip-dashboard-user-user_password","es","Write the current password that you use to log in to SiteName"
"tooltip-project-about","es","Briefly describe the project in conceptual, technical, or practical terms. For example, by detailing how it works or what it is made up of. Think about what it will be like when it's done, and what people will be able to do with it."
"tooltip-project-category","es","Choose as many categories as you deem necessary in order to describe the project, based on everything you've written above. Your choices will help us get your project out to interested SiteName users."
"tooltip-project-comment","es","Do you have any doubts or comments for the SiteName administrator? This is the place to mention some part of what you have written that you're not sure about, to suggest improvements, etc."
"tooltip-project-contract_birthdate","es","Enter your date of birth. It will never be published, but rather only used for statistical purposes."
"tooltip-project-contract_data","es","Whether it's a person or legal entity, someone has to be named as the project promoter, as well as the liaison with the SiteName team. It doesn't have to be the same as the user profile from the previous field."
"tooltip-project-contract_email","es","Main email address associated with the project. You will receive all the notifications and messages from the SiteName team relating to your project proposal at this address."
"tooltip-project-contract_entity","es","Choose “Person” if you are the project promoter and are representing yourself. If the promoter is a group you have to choose the second option, “Legal Entity”, in which case, you'll also have to enter a CIF."
"tooltip-project-contract_name","es","Please use your real first name and surname. Note that you will be listed as the project leader."
"tooltip-project-contract_nif","es","Your NIF, NIE or VAT number with digits and the letter"
"tooltip-project-cost-amount","es","Specify the amount in euros for each expense. Don't use points or commas to mark the thousands, OK?"
"tooltip-project-cost-cost","es","Enter the most descriptive title possible for this expense"
"tooltip-project-cost-dates","es","Give a time frame for when the task will be completed or the expense will be covered. Plan it by starting at least two months from today, since you have to take into account the time needed for revising the proposal, publicizing it if it is chosen, and the 40 days from the first financing. Don't include pieces that were developed previously even though these are good to explain in your project's description. We only want things on the schedule that still need to be done and for which you're requesting co-financing."
"tooltip-project-cost-description","es","Briefly explain what this expense consists of."
"tooltip-project-cost-required","es","This section is very important: for each expense that you enter, you have to indicate if it is absolutely necessary or just supplemental. All of the expenses that are marked as necessary will be added to get the full amount of minimum financing required for the project. The sum of the supplemental expenses, in contrast, can be requested during the second round of financing, after having gotten the “necessary” funds."
"tooltip-project-cost-type","es","Here you should specify the type of expense: related to a task (something that requires someone's skill or knowledge), obtaining material (consumables, raw materials) or infrastructure (spaces, equipment, furniture) "
"tooltip-project-cost-type-material","es","Necessary materials for the project, like tools, office material, computer equipment, etc."
"tooltip-project-cost-type-structure","es","Investment in costs that are linked to an office space or store front, mode of transport, or other basic infrastructure needed to bring the project to fruition."
"tooltip-project-cost-type-task","es","Tasks in which knowledge and skills can be invested in order to develop a part of the project."
"tooltip-project-costs","es","The more precisely you break down the expenses, the better SiteName will be able to evaluate the general information about your project."
"tooltip-project-currently","es","Which phase is the project currently in with respect to the process of creation or execution?"
"tooltip-project-description","es","Describe the project in at least 80 words (any less will generate an error). Explain it so that it's easy to understand for a lay person. Try to give it an attractive, social focus, summarizing its strong points that make it unique, innovative or special. "
"tooltip-project-entity_cif","es","Enter the organization's business number (CIF, letter plus the number)"
"tooltip-project-entity_name","es","Write the name of the organization exactly as it appears in its CIF."
"tooltip-project-entity_office","es","Enter the position with which you represent the organization (secretary, president, ...)"
"tooltip-project-goal","es","List the project's principal goals, in the long and short term, in all aspects that you consider important. This is another opportunity to contact with and get support from the people who sympathize with those objectives."
"tooltip-project-image","es","These might be outlines, screenshots, photographs, illustrations, storyboards, etc. (their authoring license should be compatible with what you choose in section 5). Use a variety, and at a decent resolution. You can upload as many as you like."
"tooltip-project-image_upload","es","ERASE"
"tooltip-project-individual_reward-amount","es","Amount for which one can receive this type of reward."
"tooltip-project-individual_reward-description","es","Briefly explain what the reward will consist of for those who co-finance the project at this level."
"tooltip-project-individual_reward-icon-other","es","Briefly describe this other type of individual reward"
"tooltip-project-individual_reward-reward","es","Try to make the title as descriptive as possible. Remember that you can add more rewards later."
"tooltip-project-individual_reward-type","es","Select the type of reward that the project can offer to people who contribute this amount."
"tooltip-project-individual_reward-units","es","Limited quantity of items that can be offered individually in exchange for this amount. Adjust the amounts so that the total sum of all of the individual rewards for the project is close to the minimum financing budget that you have created. Don't forget that you can also incorporate the previous rewards as the amount increases, by starting with “All of the preceding, plus...”"
"tooltip-project-individual_rewards","es","Specify the reward that a supporter will receive, linked to a particular amount of money. Carefully choose what you're offering. Try to offer attractive or ingenious products or services that don't generate extra production expenses. If you must incur extra expenses, calculate the amount that it will cost to produce this reward (including time, materials, shipping, etc.) and offer a limited quantity. Remember that you will have to follow through with these obligations when the project is produced."
"tooltip-project-keywords","es","As you enter text, the system will suggest key words that other users have written. These categories help to link your project with other similar ones."
"tooltip-project-lang","es","Indicate the language in which you're filling out the project form."
"tooltip-project-main_address","es","Legal address of the person or organization (whichever applies)"
"tooltip-project-media","es","Copy and paste the URL address of the project's presentation video, previously published on YouTube or Vimeo. This is an essential step in attracting the attention of potential co-financiers and collaborators, and the more original it is, the better. Videos should last between 2 and 4 minutes."
"tooltip-project-motivation","es","Explain the reasons or circumstances that led you do think of this project, as well as the communities or users to whom it is geared. It will help you connect with people who are moving in this same circle of interests, problems, and tastes."
"tooltip-project-name","es","Enter a title for your project. The shorter the better, you can add description in the following field."
"tooltip-project-nsupport","es","Advice on filling out a new collaboration proposal"
"tooltip-project-paypal","es","<p>Besides our secure bank payment gateway, you may receive contributions through PayPal</strong>. To do so, please write here an email address vinculated to an enabled PayPal account.</p>
<p>Although it is not compulsory to have a PayPal account to receive the collected funds for your project, it is highly recommended. <strong>If you don't submit an enabled and verified PayPal account before we publish your campaign, contributions via PayPal won't be allowed.</strong></p>
<p>This account cannot be changed later. Contact us if you need to modify it.</p>
<p><strong>IMPORTANT: Note that you cannot use this same PayPal account to make contributions to your own project as it would generate a system error.</strong></p>"
"tooltip-project-phone","es","Telephone number (mobile or landline) with prefix"
"tooltip-project-post_address","es","Indicate, if need be, a detailed postal address"
"tooltip-project-project_location","es","Indicate where the project will be developed; in which towns or cities the principal promoters are located."
"tooltip-project-related","es","Summarize how you or the promoting group got to this point. What experience do you have that relates to the proposal? Tell us about your team, resources, and infrastructure. "
"tooltip-project-resource","es","Note here if you are counting on additional resources, apart from those that you're asking for, in order to carry out this project: sources of financing, your own resources, or perhaps you've already gathered some materials. This might be attractive to potential co-financiers of your project."
"tooltip-project-schedule","es","Production calendar for your project. Remember that you should only indicate new tasks, not those that have already been completed."
"tooltip-project-scope","es","Specify the geographic impact that you hope this project will have (each category includes the previous one)"
"tooltip-project-social_reward-description","es","Briefly explain the type of collective benefit that this project will offer or allow."
"tooltip-project-social_reward-icon-other","es","Briefly describe what this other collective benefit consists of"
"tooltip-project-social_reward-license","es","Choose a license from the group displayed. We recommend that you read through them carefully before deciding, and keep in mind that an important factor for SiteName is that projects have the most open licences possible."
"tooltip-project-social_reward-reward","es","Try to make the title as descriptive as possible. Remember that you can add more benefits later."
"tooltip-project-social_reward-type","es","Specify the type of benefit: DIGITAL FILES like music, video, text documents, etc. SOURCE CODE of a software program, DESIGNS of layouts or patterns, MANUALS in the form of kits, business plans, how-to's, or receipts, SERVICES like workshops, courses, consulting, website access, online databases."
"tooltip-project-social_rewards","es","Define the type of benefits from the project that can be accessed openly, and the license that should regulate them. If you have any doubts about which option to choose, or which is best in your case, <a href=""/contact"" target=""new"">contact us</a> and we will advise you on this point."
"tooltip-project-subtitle","es","Create a single phrase for the subtitle that explains just what your initiative is about, that gives a taste of what it's for and what it consists of. It will appear together with the project title."
"tooltip-project-support","es","Advice on editing existing collaborations"
"tooltip-project-support-description","es","Briefly explain the kind of help that your project needs, to help people see what is needed and encourage them to collaborate."
"tooltip-project-support-support","es","Descriptive title about the needed collaboration"
"tooltip-project-support-type","es","Choose if the project needs help with concrete tasks or rather loans of material, infrastructure, etc."
"tooltip-project-support-type-lend","es","Temporary loan of material needed for the project, or the loan of infrastructure or space during a given period of time. It might also imply permanent loans, that is, gifts :)"
"tooltip-project-support-type-task","es","This collaboration requires a skill in a specific task, either via computer or in person."
"tooltip-project-supports","es","In SiteName, projects can be supported in other ways besides just monetary. There are people who can't help economically but have plenty to offer in terms of their talent, time, energy, and more."
"tooltip-project-totals","es","This graph shows the sum of essential expenses (the minimum necessary to complete the project) and the sum of secondary expenses (optimal amount) for the two rounds of financing. The first round lasts 40 days, in order to obtain the minimum essential amount. Only those that achieve this level of financing can opt to continue with the second round, for an additional 40 days, in order to achieve the optimal amount of funds. In the second round (in contrast with the first), you get everything you have raised even if you don't reach the full goal.  "
"tooltip-project-usubs","es","Check if you subtitled the video to other languages with Universal Subtitles: http://www.universalsubtitles.org/"
"tooltip-project-video","es","Consider publishing and linking a video (YouTube, Vimeo or Giss.tv) where you briefly explain to the camera your vision for your project. This is something that might compliment the principal video, by letting you transmit your need or originality in the most direct way possible. If you find it hard speaking to the camera, maybe there's someone else you know and who is following the project that might complete this step as a ""fan"". Feeling empathy for and seeing the person on the other side of the project is a key component for certain kinds of co-financiers."
"tooltip-user-about","es","As a social network, SiteName attempts to help spread the word about and finance interesting projects among the largest amount of people possible. To that end, it's important to share information about your skills and experience (professional, academic, hobbies, etc.)"
"tooltip-user-avatar_upload","es","Tooltip text for user image"
"tooltip-user-contribution","es","Briefly explain your skills and the areas in which you could help (translating, marketing, testing, programming, teaching, etc.)"
"tooltip-user-facebook","es","This social network can help you spread the word about SiteName projects that interest you with your friends and family."
"tooltip-user-google","es","The Google+ social network is pretty new, but you can specify your user id if you use it already."
"tooltip-user-identica","es","This channel can help you spread the word about SiteName projects in the open source community."
"tooltip-user-image","es","You don't have to add a profile picture, but it does help other users to identify you."
"tooltip-user-interests","es","Indicate the kind of projects you might be interested in co-financing or in supporting with other resources, knowledge or skills. These categories cut across boundaries; you can select more than one."
"tooltip-user-keywords","es","As you enter text, the system will suggest key words that have already been created by other users. These categories help link your profile with specific other people and projects."
"tooltip-user-linkedin","es","This social network can help you spread the word about interesting SiteName projects with your professional contacts."
"tooltip-user-location","es","This information is important so that we can connect you with a local SiteName group."
"tooltip-user-name","es","Your screen name or nickname on SiteName. You can change it whenever you like. (Note: it's not the same as your user name, which cannot be changed.)"
"tooltip-user-twitter","es","This social network can help spread the word about SiteName projects quickly and virally."
"tooltip-user-webs","es","Indicate the URL addresses of personal or other websites that you are associated with."
"translate-home-guide","es","Note to the translator"
"user-account-inactive","es","The account is deactivated."
"user-activate-already-active","es","The account is already active."
"user-activate-fail","es","Error upon activating the user account"
"user-activate-success","es","The account has been activated correctly."
"user-changeemail-fail","es","Error while changing the email"
"user-changeemail-success","es","The email address has been successfully changed."
"user-changeemail-title","es","Change email"
"user-changepass-confirm","es","Confirm new password"
"user-changepass-new","es","New password"
"user-changepass-old","es","Current password"
"user-changepass-title","es","Change password"
"user-email-change-sended","es","We have sent you an email so that you can confirm the change of address"
"user-login-required","es","You have to <a href=""/user/login"">sign in</a> to interact with the SiteName community"
"user-login-required-access","es","You have to sign in or ask for permission to get access to this section"
"user-login-required-login","es","If you're allready registered, you must start session, otherwise, you must create a new user profile"
"user-login-required-to_create","es","You have to sign in to create a project"
"user-login-required-to_invest","es","You have to sign in to co-finance this project"
"user-login-required-to_message","es","You have to sign in to send messages"
"user-login-required-to_see","es","You have to sign in to see this page"
"user-login-required-to_see-supporters","es","You have to sign in to see the other co-financiers"
"user-message-send_personal-header","es","Send a message to the user"
"user-password-changed","es","You have changed your password"
"user-personal-saved","es","Updated personal information"
"user-prefer-saved","es","Your notification preferences were saved correctly"
"user-preferences-mailing","es","Disable newsletter subscription"
"user-preferences-rounds","es","Disable progress notifications from the projects I'm backing"
"user-preferences-threads","es","Disable answer notifications to the messages I start"
"user-preferences-updates","es","Disable news notifications from the projects I'm backing"
"user-profile-saved","es","Profile updated"
"user-register-success","es","The user was registered correctly. We are sending you an activation email now."
"user-save-fail","es","There was a problem saving the data"
"validate-cost-field-dates","es","Specify the beginning and ending dates for the expense in order to better evaluate the project."
"validate-project-costs-any_error","es","Some information is missing from the breakdown of the expense"
"validate-project-field-about","es","The project description is too short"
"validate-project-field-costs","es","We recommend that you break it down into least 5 distinct expenses to make it easier to evaluate your project to see whether it should be published on SiteName."
"validate-project-field-currently","es","Indicate the current status of the project in order to facilitate the evaluation of the project and to determine whether it should be published on SiteName."
"validate-project-field-description","es","The project description is too short"
"validate-project-individual_rewards","es","Indicate up to 5 individual rewards in order to improve the score"
"validate-project-individual_rewards-any_error","es","Some information about individual rewards is missing."
"validate-project-paypal_account","es","The PayPal account provided here should be similar to an email address."
"validate-project-social_rewards","es","You have to specify at least one collective benefit"
"validate-project-social_rewards-any_error","es","Some information is missing about collective benefits."
"validate-project-total-costs","es","The optimal cost cannot exceed the minimum cost by more than 50%. You have to either raise the essential costs or lower the supplemental costs. "
"validate-project-userProfile-any_error","es","There's an error in the URL address"
"validate-project-userProfile-web","es","We recommend you list some websites"
"validate-project-value-contract_email","es","The email address is incorrect."
"validate-project-value-contract_nif","es","The NIF is incorrect"
"validate-project-value-description","es","The project description is too short"
"validate-project-value-entity_cif","es","The Business number (CIF) is not valid."
"validate-project-value-keywords","es","Write down at least five key words about the project that will help facilitate its evaulation by SiteName."
"validate-project-value-phone","es","The format of the telephone number is incorrect"
"validate-register-value-email","es","The email address you entered is not valid"
"validate-social_reward-license","es","Indicate a license in order to improve the score"
"validate-user-field-about","es","Tell us about yourself so that we can better evaluate your project and determine its suitability for publishing on SiteName."
"validate-user-field-avatar","es","Add a profile image to help us evaluate your project and determine whether it is suitable for publication on SiteName."
"validate-user-field-contribution","es","Explain what you could bring to SiteName to improve the evaluation of the project to determine whether it should be published on the platform."
"validate-user-field-facebook","es","Add your Facebook user name to help us evaluate your project and whether it is suitable for publication on SiteName."
"validate-user-field-interests","es","Select an interest to help us evaluate your project and determine if it is suitable for publication on SiteName."
"validate-user-field-keywords","es","Indicate up to 5 key words that define you, to help evaluate your project and decide if it is suitable for publication on SiteName."
"validate-user-field-linkedin","es","The LinkedIn field is not valid"
"validate-user-field-location","es","The place of residence of the user is not valid"
"validate-user-field-name","es","Enter your complete name to help us evaluate your project and see whether it is suitable for publishing on SiteName."
"validate-user-field-twitter","es","The Twitter user name is not valid"
"validate-user-field-web","es","Please enter the address (URL) of the website"
"validate-user-field-webs","es","Enter the address of your website to help us evaluate your project and determine if it is suitable for publishing on SiteName."
"wof-embed-button","es","Publish wall of backers"
"wof-embed-title","es","Publish this widget"
"wof-follow","es","Follow"
"wof-here","es","You could be here"
"wof-join-comunity","es","Join the group of people who are making this project possible!"
"wof-join-group","es","Join the group of people who are making this project possible!"
"wof-support","es","Back it up"
"wof-title","es","WALL OF BACKERS"
